28 1 16
33 4 11
2147483647 0 14
22 23 8
25 15 8
2147483647 0 8
16 12 8
33 8 12
40 9 7
22 23 8
14 10 12
16 10 7
22 22 8
13 7 15
10 6 15
16 15 11
50 10 8
50 1 7
22 39 10
10 6 12
40 5 11
28 5 11
14 10 11
40 5 11
22 7 6
11 21 8
13 11 15
15 11 8
12 9 9
13 17 8
14 10 7
2147483647 0 10
13 7 10
40 1 7
40 9 10
13 3 15
22 12 12
22 20 7
16 6 7
22 18 10
16 10 8
14 16 11
40 13 10
22 5 7
40 6 11
22 18 9
22 16 15
50 4 12
20 8 11
14 9 12
22 15 8
11 17 8
10 13 6
28 7 16
13 13 11
11 18 10
15 11 8
22 36 7
22 19 7
50 7 12
40 1 10
40 9 11
16 10 11
11 15 8
10 18 7
11 19 7
40 9 7
22 15 8
40 11 11
22 16 15
22 16 8
11 15 11
50 1 4
40 5 7
40 11 9
33 5 8
10 5 10
16 12 11
2147483647 0 10
11 19 8
14 13 11
16 11 11
11 23 8
40 9 7
22 6 16
25 14 9
11 19 11
40 12 11
18 15 9
40 16 9
22 32 11
11 10 8
50 1 10
22 11 10
10 12 6
40 24 9
16 11 11
13 6 11
14 6 11
22 10 10
40 6 7
11 7 15
50 2 11
13 13 11
10 9 7
22 38 11
40 9 7
22 18 4
9 3 6
22 11 11
6 6 10
22 14 7
20 6 11
40 2 7
2147483647 0 9
22 8 15
40 7 11
11 4 9
13 6 11
11 16 8
10 16 8
22 17 15
22 7 7
22 22 8
16 9 4
40 3 7
40 4 9
22 11 7
20 1 15
14 6 7
13 19 8
22 21 9
11 12 11
11 14 11
14 12 7
22 36 10
13 8 11
40 3 12
40 10 10
14 16 11
22 11 10
14 2 10
13 15 9
11 12 10
40 15 8
22 15 10
22 11 12
22 17 8
8 2 15
13 6 15
11 14 10
13 22 8
2147483647 0 6
25 10 8
40 2 12
40 12 11
40 8 9
16 4 11
11 19 8
13 11 15
22 15 8
22 10 10
16 11 9
20 1 15
11 8 4
15 1 6
22 19 9
40 10 7
15 14 4
16 12 9
25 4 9
14 1 10
10 14 15
6 12 7
2147483647 0 8
40 13 7
13 5 11
10 18 7
22 28 6
28 8 16
40 13 16
22 10 7
16 6 11
40 11 4
33 6 7
11 19 8
16 3 6
40 4 11
20 8 10
22 5 10
10 16 8
16 10 8
9 4 11
40 11 9
40 4 12
40 5 6
50 7 11
15 7 11
13 6 11
13 6 11
50 3 8
13 4 15
40 11 11
22 19 8
33 7 11
14 13 11
22 2 11
22 18 10
10 22 8
13 15 15
22 16 9
10 21 12
33 12 7
18 5 11
16 10 11
16 10 8
22 2 15
50 1 4
22 22 8
16 7 11
22 19 7
50 1 11
40 4 11
22 19 7
13 10 15
20 9 8
40 1 7
40 10 10
22 13 15
22 22 8
11 4 4
40 12 7
40 7 10
33 4 9
40 14 9
22 12 12
22 14 12
9 6 6
22 15 7
11 23 8
2147483647 0 11
13 10 15
40 9 10
40 15 11
16 14 15
40 4 11
18 8 4
14 5 16
40 5 7
50 4 10
22 15 8
40 2 12
50 4 10
33 10 11
50 3 6
22 8 7
25 3 8
50 3 9
50 5 7
9 7 8
40 10 6
50 5 10
22 19 10
13 7 11
40 10 10
50 2 4
50 2 4
50 1 14
50 4 6
22 15 10
22 20 8
6 12 7
40 2 12
50 1 7
50 3 9
14 12 9
11 10 9
11 7 4
25 3 9
10 15 15
10 15 15
20 5 9
22 12 12
22 10 7
2147483647 0 16
15 1 16
16 12 9
15 8 7
50 5 8
22 12 12
13 11 15
11 8 4
50 5 10
20 10 12
11 10 9
13 7 10
13 11 15
16 10 11
11 9 9
13 3 11
50 4 6
11 7 4
6 7 11
14 25 8
25 11 8
9 7 11
12 5 8
22 26 8
22 10 15
50 7 12
2147483647 0 11
10 21 8
13 4 15
11 20 12
22 20 9
15 1 6
40 1 14
50 2 10
11 12 11
14 10 12
50 4 12
50 5 6
15 9 12
9 7 11
10 12 6
13 12 11
22 17 8
40 11 8
40 4 12
22 13 15
10 22 8
13 12 11
50 3 7
40 4 11
28 8 16
40 10 11
40 11 6
50 4 10
40 9 8
16 38 11
40 7 11
16 6 11
22 14 9
2147483647 0 11
22 19 8
22 35 11
10 8 11
40 1 10
40 1 11
13 7 10
13 15 9
50 1 8
33 7 11
40 4 10
10 11 15
20 6 7
11 10 10
16 9 11
40 24 11
16 10 11
11 20 12
28 4 10
16 13 8
2147483647 0 15
2147483647 0 7
13 35 11
40 17 8
15 9 12
25 15 8
22 22 9
13 17 8
15 8 10
22 25 8
22 16 9
50 2 4
2147483647 0 10
16 13 11
22 39 7
22 11 7
15 8 11
50 3 11
40 6 10
13 11 7
22 12 7
9 2 6
40 4 11
10 13 6
40 8 11
22 15 8
50 4 8
16 7 10
25 10 10
18 9 4
11 19 7
40 14 11
13 8 15
18 8 10
28 4 16
10 16 8
40 1 12
22 12 11
11 21 8
20 6 7
33 4 9
6 13 10
10 16 8
15 10 11
16 7 11
22 18 8
11 22 11
11 14 11
22 13 7
13 11 15
25 3 8
15 7 11
20 5 9
22 17 8
10 7 11
13 8 10
2147483647 0 9
22 19 7
16 14 11
40 7 11
40 9 10
33 8 7
10 15 8
40 6 10
18 8 16
18 11 7
22 8 7
10 16 8
15 8 11
22 15 7
16 13 7
13 8 12
13 11 15
20 18 9
22 26 8
50 1 7
40 14 9
22 19 10
8 2 6
22 8 11
13 9 7
