50 2 7
25 6 11
33 31 10
40 11 9
25 20 10
33 7 7
20 10 19
50 24 10
50 14 10
28 5 9
50 14 19
25 24 10
33 4 15
40 1 9
33 4 9
50 1 19
50 32 10
28 15 7
40 7 8
50 18 6
50 17 10
50 14 19
25 2 6
25 1 6
50 6 16
20 19 6
28 11 15
20 7 19
40 9 9
33 1 7
28 15 8
20 23 8
50 3 16
40 32 9
50 1 10
28 10 14
40 17 9
40 5 9
33 4 10
28 10 8
25 2 6
33 11 9
25 7 14
33 2 16
28 12 14
50 18 6
33 11 15
25 27 8
33 34 10
25 7 9
50 1 7
40 7 11
40 7 7
2147483647 0 7
50 24 10
50 9 11
25 7 11
40 11 16
25 24 10
25 5 8
28 18 14
28 33 14
33 13 7
28 7 14
50 20 7
50 24 10
50 7 6
50 14 11
28 14 10
50 11 15
25 24 10
33 15 14
25 1 6
40 17 10
50 17 11
25 14 10
40 4 8
50 5 14
33 13 7
25 6 11
33 2 11
25 6 9
25 2 6
50 1 10
50 6 7
25 6 6
50 15 10
28 18 14
28 20 7
33 12 7
50 2 14
50 12 15
33 21 14
50 2 14
33 17 14
25 6 6
50 2 11
33 5 7
40 11 9
28 16 7
50 31 11
50 32 10
50 1 10
50 18 6
50 8 7
50 14 10
33 6 7
25 12 10
25 20 10
50 1 7
33 7 7
50 18 6
50 2 7
28 16 9
25 11 16
25 7 14
40 29 10
50 4 9
25 20 11
25 7 11
28 11 15
28 12 14
50 14 11
50 1 11
33 18 11
28 12 14
28 9 9
25 19 10
50 5 7
33 12 7
50 1 7
33 14 10
40 5 8
20 23 8
33 7 7
50 17 10
50 15 11
50 1 7
14 6 7
33 11 15
40 3 16
28 6 11
20 23 8
20 19 11
40 11 6
50 14 11
20 7 10
28 1 9
50 7 16
50 1 11
40 6 7
33 16 14
50 14 11
50 14 10
25 11 11
25 2 6
20 16 9
28 17 14
50 6 6
20 7 7
50 1 16
40 11 8
2147483647 0 14
50 11 6
50 1 7
50 18 6
20 7 19
33 9 10
20 7 7
25 20 11
28 6 7
28 10 8
40 16 10
33 18 11
25 19 7
50 13 10
28 13 10
50 2 11
28 14 7
50 14 6
33 3 11
25 24 10
50 1 11
40 6 8
50 17 10
50 2 11
40 6 11
20 6 19
25 1 11
20 7 19
50 1 10
50 29 10
50 35 10
25 20 7
28 30 14
28 1 14
50 2 8
50 4 11
25 12 10
33 31 10
33 1 7
50 2 11
33 10 15
25 7 7
28 8 10
50 17 16
25 6 9
33 33 10
50 2 10
20 18 7
28 20 7
28 15 8
40 6 9
50 14 6
50 5 11
33 15 10
28 11 10
33 31 10
50 6 15
25 1 6
33 31 10
28 14 7
50 2 9
40 8 8
50 14 11
50 28 10
25 6 9
2147483647 0 7
20 7 10
25 6 9
20 23 8
50 1 19
33 18 6
50 1 10
20 19 11
25 7 11
50 2 11
28 12 10
28 9 9
50 14 11
25 6 6
28 16 7
33 13 10
33 11 15
25 11 9
50 8 19
50 13 10
28 17 7
25 7 19
25 2 6
20 7 7
28 17 7
40 9 9
33 17 7
28 2 14
28 17 8
50 1 16
2147483647 0 15
50 7 16
28 12 14
20 19 7
33 6 8
20 11 10
25 7 11
33 11 14
25 12 14
50 10 19
33 32 14
40 29 10
33 16 14
33 15 7
50 14 11
50 13 10
25 10 14
25 24 10
28 12 7
25 23 8
33 5 15
33 31 10
20 6 11
28 13 14
28 9 9
33 20 7
50 6 7
28 7 14
50 1 5
50 29 10
50 13 10
50 17 10
50 17 6
20 16 9
40 12 9
50 2 7
25 24 10
50 2 10
25 1 8
28 12 7
33 14 14
20 10 8
50 29 10
40 16 9
40 11 16
50 1 7
25 16 11
25 12 11
25 7 9
25 20 11
28 13 10
40 11 9
50 32 7
50 18 10
33 31 10
25 12 11
33 4 9
40 6 8
25 7 11
2147483647 0 6
20 16 9
40 28 8
50 2 10
28 10 14
33 21 14
40 8 9
40 11 16
40 11 16
25 17 11
50 14 19
25 8 7
40 11 8
2147483647 0 10
40 6 9
20 11 10
28 6 14
50 1 7
50 12 10
50 10 6
33 4 16
50 2 11
20 19 7
25 11 16
50 18 6
33 9 10
40 29 9
20 7 10
33 2 10
33 6 15
50 1 9
25 7 11
