28 13 8
25 4 16
20 14 10
25 19 9
28 110 9
25 2 15
20 3 11
28 103 15
22 8 10
20 100 9
15 91 3
25 12 9
20 4 12
28 17 9
33 8 16
22 55 7
20 40 9
20 15 10
28 58 12
10 4 8
50 33 10
18 27 16
28 23 10
13 38 9
20 8 15
15 8 10
20 51 9
12 49 10
2147483647 0 16
4 49 7
18 11 14
20 55 10
2147483647 0 10
20 4 16
28 17 8
28 17 12
33 7 11
16 61 5
10 63 9
50 1 10
11 61 6
18 5 9
50 7 8
11 6 9
20 61 7
18 96 7
25 9 10
50 32 10
28 4 10
25 43 12
25 41 8
10 60 15
2147483647 0 7
25 4 9
10 44 15
28 6 11
28 65 7
33 12 16
33 9 12
20 5 7
20 29 6
40 97 10
28 59 6
10 59 8
20 100 15
15 51 10
28 17 8
2147483647 0 7
25 23 14
15 95 15
20 12 14
25 25 10
8 60 7
28 31 16
20 64 8
25 24 16
28 73 7
33 6 12
22 10 12
28 39 8
8 37 7
25 8 8
40 1 9
25 29 14
25 52 15
20 33 6
28 26 11
18 56 14
33 23 11
15 77 8
33 12 8
14 8 11
33 2 11
15 8 10
4 97 7
15 30 10
18 3 11
25 12 10
28 93 15
20 23 16
25 27 9
2147483647 0 6
25 10 7
40 2 14
18 96 7
22 25 10
40 2 12
20 3 11
28 60 15
20 32 8
18 4 9
22 9 16
20 47 9
15 42 6
8 57 11
33 3 11
12 4 11
25 17 8
2147483647 0 15
15 63 9
20 39 16
22 41 15
20 35 6
20 42 6
18 2 8
25 19 9
20 78 15
25 26 16
33 31 16
16 43 12
15 5 10
8 34 8
20 40 9
20 9 9
20 22 11
4 61 12
25 41 6
4 49 7
10 58 14
16 24 6
25 49 10
10 55 8
10 60 15
28 18 9
20 49 10
14 24 11
20 64 10
25 8 14
28 71 3
11 62 8
25 8 9
15 7 9
20 30 11
20 3 12
20 6 9
25 4 9
11 63 8
33 1 10
18 2 6
15 59 9
18 9 14
28 52 11
20 67 7
13 62 9
28 19 9
12 4 11
18 1 10
18 62 9
20 61 9
25 3 7
25 25 17
25 9 11
33 6 9
25 27 16
15 16 10
28 87 3
12 99 15
16 57 8
28 20 10
28 39 9
25 5 17
50 1 3
16 33 16
16 24 6
22 6 7
25 33 16
20 63 5
25 8 9
8 58 7
50 1 7
28 3 12
28 47 14
33 11 8
25 3 9
33 28 12
28 52 16
50 1 13
33 7 9
20 7 15
8 40 6
25 77 15
20 64 9
33 24 8
28 8 15
22 24 6
25 25 8
25 18 7
22 102 15
25 84 6
28 29 12
8 46 7
12 5 6
25 24 11
50 11 16
4 61 12
20 8 5
33 23 9
22 57 12
20 39 16
25 24 6
28 6 9
33 3 9
33 10 16
8 34 16
8 35 13
25 23 9
20 10 7
33 26 12
28 32 10
11 67 8
33 2 6
16 60 7
15 84 12
20 37 9
18 9 9
20 5 9
9 3 10
33 26 7
25 99 7
15 60 12
8 55 10
33 24 8
28 26 14
28 14 10
22 27 12
20 7 15
10 13 15
28 23 12
28 2 12
20 61 7
40 23 16
33 3 6
25 22 16
10 38 15
28 5 11
15 30 5
20 5 12
28 33 6
20 24 11
25 36 8
50 6 16
22 36 10
25 23 9
25 25 16
50 30 16
25 4 9
20 38 9
20 95 8
4 60 14
11 25 14
25 4 16
20 50 15
20 42 7
25 8 16
25 24 6
20 56 14
28 5 8
20 8 10
25 17 7
20 2 10
28 7 8
15 37 6
20 29 6
20 26 9
25 10 9
15 33 13
20 33 16
25 24 10
20 45 6
25 19 9
18 23 6
28 15 15
33 26 8
50 3 10
13 47 12
20 45 9
15 1 16
25 8 12
16 5 10
28 45 16
25 25 9
25 25 16
25 49 11
11 63 8
25 3 9
8 40 7
20 6 5
16 30 11
16 3 15
20 64 9
33 24 8
20 39 6
20 63 11
50 8 8
18 33 6
20 23 7
25 16 12
20 32 8
20 93 8
15 56 8
20 12 7
20 46 7
33 15 8
14 26 6
18 9 14
8 95 7
22 22 6
2147483647 0 12
2147483647 0 7
13 99 9
15 61 12
25 23 16
16 33 16
15 2 11
15 50 5
28 18 8
8 57 7
25 43 16
25 7 7
20 59 9
25 4 13
15 7 5
16 36 10
20 8 9
13 45 9
20 101 15
33 3 6
40 31 9
20 22 11
25 8 8
20 2 15
28 16 9
25 6 11
28 66 9
28 16 9
25 56 12
25 8 6
20 27 5
20 27 11
33 12 8
12 63 9
28 14 10
22 8 8
16 10 16
15 7 10
28 15 9
20 50 7
33 4 16
28 48 7
13 40 11
25 28 16
11 99 9
25 49 10
25 10 14
8 59 9
25 27 16
28 14 10
22 47 11
33 3 16
12 55 10
28 25 8
33 32 9
25 37 9
14 3 5
33 3 7
33 34 10
25 62 7
25 25 8
22 42 15
