15 10 11
13 78 13
15 24 8
15 5 8
18 21 8
18 16 7
18 20 17
15 5 10
50 1 14
18 9 12
25 8 14
25 12 15
18 9 12
40 3 10
22 5 9
11 13 13
15 5 14
18 21 9
40 4 8
18 24 9
12 8 10
18 34 13
13 19 10
18 32 10
18 10 3
2147483647 0 7
16 58 6
50 1 14
16 61 14
18 22 13
11 18 6
8 12 13
20 29 13
18 24 13
25 37 10
22 18 9
18 27 9
18 7 13
18 10 4
15 10 13
25 13 12
18 20 9
18 26 9
20 3 6
40 4 12
13 12 10
18 31 9
18 10 8
16 10 14
13 6 9
18 35 14
25 2 14
33 2 15
15 10 9
13 12 8
11 62 9
15 13 18
22 16 9
11 29 7
13 11 14
25 9 13
16 41 12
25 47 8
18 29 17
20 24 9
18 13 10
16 16 13
11 27 7
16 7 13
12 61 6
25 15 9
22 42 9
20 26 9
16 25 10
18 16 17
18 15 9
16 4 16
15 10 17
20 11 3
40 3 12
20 29 7
13 35 9
20 19 6
25 8 12
13 6 6
20 12 12
20 28 8
20 48 9
18 21 14
13 6 6
18 22 12
50 2 14
11 24 10
25 14 13
11 9 6
15 5 8
15 82 13
13 36 9
18 38 8
11 24 9
15 32 16
25 20 13
22 52 12
15 7 15
22 8 11
25 13 10
13 25 17
13 44 9
25 14 16
11 63 6
18 5 11
18 45 7
15 24 16
13 27 8
18 21 3
25 7 12
25 39 8
25 6 8
15 24 11
16 76 14
18 10 11
18 18 6
13 11 10
11 14 12
16 7 8
15 17 12
11 9 3
18 23 8
13 16 6
20 22 3
15 21 9
16 26 13
11 8 14
15 10 8
22 22 10
9 6 12
28 17 7
20 69 8
40 2 14
12 53 6
11 26 11
16 25 9
25 12 9
11 55 6
11 29 7
50 1 14
25 15 10
11 64 11
25 8 9
50 2 14
16 16 4
18 17 6
16 7 8
12 13 16
7 9 12
25 1 9
18 15 10
25 48 9
16 66 6
50 2 4
33 4 11
15 14 14
18 15 10
12 53 12
22 17 15
18 19 7
16 60 4
14 29 15
2147483647 0 9
12 13 8
20 8 12
18 16 8
33 2 9
40 4 8
15 27 11
12 12 5
13 79 14
18 10 7
13 43 14
13 53 9
7 14 18
7 19 14
18 26 10
28 6 8
11 48 12
18 33 11
20 8 14
11 14 12
20 10 5
40 2 14
18 8 14
40 2 13
25 54 6
33 2 11
18 16 10
11 22 12
15 74 14
25 16 10
18 33 7
22 10 7
33 3 14
20 6 13
28 16 14
16 7 10
25 13 8
13 79 9
50 7 17
20 43 12
15 25 8
13 26 9
11 21 14
25 71 14
22 3 11
11 13 8
22 3 6
16 9 8
18 10 12
18 21 8
18 26 9
25 7 7
33 1 9
18 21 8
18 29 8
20 9 10
22 9 10
18 19 9
18 10 6
15 18 8
40 1 6
12 53 6
13 13 9
18 17 6
20 24 14
20 6 13
16 7 5
18 26 10
22 42 10
16 90 12
15 16 8
15 21 9
18 24 14
22 6 11
25 4 9
18 18 9
25 12 13
13 46 9
15 20 11
22 40 9
18 19 10
12 59 3
22 6 9
13 11 9
16 27 6
18 18 7
22 11 9
28 6 9
25 17 10
18 29 9
18 29 11
25 12 9
15 22 15
50 2 14
22 6 9
18 29 13
22 6 14
25 3 9
18 23 17
18 11 14
25 48 9
16 8 9
25 7 11
13 12 16
18 59 9
12 8 17
20 16 10
18 16 6
15 25 10
18 40 10
28 2 6
20 13 7
15 10 11
15 27 9
13 7 12
18 14 16
20 8 10
18 16 4
16 90 14
22 5 12
20 24 3
13 17 14
16 25 18
16 7 15
22 14 9
15 18 8
18 15 7
18 18 6
50 3 4
50 1 14
15 17 13
13 42 9
18 22 10
18 9 9
18 10 9
25 39 9
22 6 11
20 8 12
18 3 10
16 9 8
18 17 6
20 38 11
25 12 10
40 4 10
18 23 9
18 15 10
13 6 8
15 6 11
18 34 11
25 13 10
18 60 11
18 10 4
18 19 8
33 7 9
13 22 13
25 18 11
18 10 6
22 3 10
18 26 11
15 17 8
11 24 10
20 11 8
16 16 13
7 14 9
15 23 11
18 26 10
11 13 6
15 19 14
18 21 5
22 16 9
18 8 6
22 6 15
28 2 10
18 30 11
16 4 7
18 13 18
18 26 10
18 20 13
33 22 12
15 75 14
50 3 10
11 11 14
13 42 9
50 2 14
18 19 10
11 68 12
33 2 13
25 15 6
18 10 6
18 34 13
16 11 6
50 1 14
25 14 9
12 61 6
25 13 10
20 22 8
16 17 8
18 10 14
22 5 9
8 12 13
18 49 13
9 18 5
40 5 8
50 2 14
25 44 9
11 10 14
18 19 10
16 16 4
10 63 6
16 11 6
22 4 14
20 8 8
7 19 15
2147483647 0 8
50 2 14
50 2 4
25 8 8
13 18 13
18 16 14
15 10 13
20 7 11
18 29 15
18 17 6
11 22 14
18 29 15
20 40 8
50 5 7
7 58 14
40 3 12
15 30 8
50 2 8
16 87 8
10 34 12
12 13 13
25 1 15
18 16 6
16 7 9
12 8 8
25 13 9
20 52 6
8 17 8
33 3 7
18 21 13
16 4 16
18 9 9
18 25 17
20 19 9
18 54 9
13 42 14
25 2 13
50 2 9
16 40 11
25 1 9
18 14 9
18 13 13
18 5 9
25 38 10
15 22 7
18 52 9
18 33 7
22 17 8
18 10 4
18 42 11
33 1 12
18 10 11
16 26 11
18 18 9
11 9 6
8 16 13
15 84 9
18 11 9
16 7 13
18 23 13
18 32 9
18 30 12
22 5 8
25 11 11
18 15 4
16 7 12
18 8 10
13 16 11
13 44 12
25 13 14
11 23 10
50 2 9
22 16 6
11 21 11
13 44 9
16 4 16
11 17 17
25 13 10
18 17 13
50 1 2
18 17 13
16 25 9
6 16 12
20 6 13
7 20 14
11 14 13
18 28 7
18 19 9
16 25 13
28 19 10
12 13 16
18 74 7
2147483647 0 7
16 32 9
25 2 12
18 17 9
15 24 8
22 16 6
11 18 11
12 69 6
16 87 14
15 5 14
16 7 8
15 16 12
13 17 6
12 8 9
18 19 13
18 29 11
18 27 7
20 18 10
28 5 9
15 24 11
22 21 6
22 8 12
20 1 11
20 8 12
50 2 12
9 21 14
16 19 6
13 13 10
11 35 9
50 2 14
18 42 7
18 21 8
11 16 8
16 17 13
28 5 6
13 46 9
18 27 8
15 15 17
22 8 12
18 35 11
11 26 6
15 16 8
16 43 7
15 10 14
15 62 15
50 2 6
20 8 7
11 25 14
11 43 8
18 13 7
16 8 2
18 21 6
13 86 7
25 14 13
11 30 9
28 18 5
15 9 10
8 13 6
22 7 12
25 16 14
18 17 3
15 17 6
11 52 13
50 2 17
7 18 15
22 36 9
22 6 15
28 7 6
15 14 8
18 15 4
15 17 14
11 42 9
15 13 14
15 20 11
18 9 5
15 75 14
11 9 9
25 52 6
15 20 10
18 17 11
20 17 13
18 25 15
15 14 17
18 30 10
18 9 6
12 8 9
20 8 13
18 18 9
11 6 14
18 21 8
12 23 10
20 5 10
18 20 15
18 19 7
18 13 7
20 64 13
18 13 7
13 3 12
7 9 9
13 25 11
18 4 17
18 38 7
16 25 10
15 29 14
15 87 14
22 8 12
13 24 9
20 31 10
16 5 6
50 1 14
18 30 8
13 26 9
13 35 9
12 8 9
11 12 11
9 13 9
16 81 9
16 60 4
12 50 9
11 21 14
13 11 16
40 2 13
33 1 10
11 13 11
12 26 6
25 14 13
18 17 9
40 6 6
18 5 17
16 4 11
15 27 11
22 17 9
2147483647 0 11
18 13 7
18 26 10
22 12 8
15 13 11
18 13 12
20 33 9
12 23 9
18 25 7
15 13 10
18 24 14
50 2 7
18 25 14
2147483647 0 11
11 25 15
18 33 9
7 13 18
15 13 12
20 17 13
16 27 12
22 10 9
15 5 11
18 16 9
18 25 6
22 6 5
15 62 15
8 12 16
25 12 15
22 6 15
12 23 11
13 9 8
15 64 9
25 49 12
18 15 14
9 84 6
25 7 10
18 19 9
18 32 8
16 83 6
18 27 11
16 49 6
16 25 9
11 15 13
33 4 11
18 16 6
16 7 13
20 8 12
13 24 6
50 2 14
18 9 14
50 1 18
18 27 3
18 21 7
16 89 14
15 5 8
18 18 12
20 18 8
16 51 11
13 10 10
7 14 13
15 5 6
12 11 14
13 8 3
16 48 6
22 5 12
11 14 6
15 9 9
12 62 10
20 15 3
20 22 10
16 4 16
12 46 14
12 25 6
7 14 8
11 64 11
18 13 4
18 29 7
11 4 14
18 9 12
11 14 14
18 10 11
11 11 11
50 1 9
18 58 6
13 17 10
15 4 4
18 11 13
18 29 6
16 24 6
18 16 8
12 13 11
25 8 9
25 14 13
13 8 8
16 63 9
50 2 8
20 8 14
9 16 9
18 9 14
13 24 9
50 2 8
8 17 8
18 20 8
25 12 13
15 30 13
11 9 6
10 20 14
25 8 12
25 10 7
18 25 15
18 23 8
18 24 11
18 17 6
