25 8 14
25 23 5
14 5 5
40 28 12
25 24 16
2147483647 0 5
14 5 8
50 18 8
25 17 8
28 19 15
20 7 11
50 17 11
25 1 17
50 14 10
28 10 8
20 19 6
28 9 12
28 9 12
25 11 12
50 20 11
28 16 8
25 20 16
33 7 12
50 17 14
50 2 16
25 20 14
25 24 16
50 2 17
50 6 12
28 2 8
40 17 12
40 9 12
2147483647 0 12
33 22 14
20 19 6
50 2 14
33 4 7
25 15 12
20 19 15
50 24 16
20 19 14
50 6 8
50 17 14
50 20 12
28 11 11
28 30 16
50 8 11
50 20 12
28 5 12
20 19 14
50 6 8
50 7 8
50 10 12
25 1 8
50 7 8
40 6 8
33 8 8
20 18 6
33 19 14
40 29 16
33 7 12
28 15 15
20 11 11
50 2 14
33 6 15
33 19 14
28 10 8
50 18 8
28 30 8
20 11 11
28 2 8
33 11 12
25 23 16
25 12 8
28 30 8
50 1 5
50 1 5
50 1 11
2147483647 0 17
50 2 14
40 16 12
25 1 17
33 7 12
2147483647 0 12
50 6 12
28 15 8
33 6 8
50 6 8
50 9 12
28 9 11
28 19 8
14 6 11
25 6 12
14 6 14
2147483647 0 16
50 1 16
50 13 11
28 2 12
33 4 7
28 15 12
50 2 6
50 2 11
25 1 8
25 12 8
20 7 11
25 20 16
25 20 6
28 30 8
33 8 8
20 19 15
28 30 8
25 20 8
28 17 15
50 2 8
50 1 8
28 8 8
33 3 8
50 11 11
28 17 8
50 14 14
28 2 8
28 13 12
33 19 11
50 2 14
28 12 15
33 6 15
50 18 8
28 23 8
20 7 11
40 17 12
50 32 12
33 7 14
25 7 10
25 11 12
25 24 16
28 9 11
50 12 14
2147483647 0 11
25 19 5
25 6 8
25 7 6
50 1 15
25 23 16
50 1 5
50 11 12
50 1 10
20 19 14
25 9 12
25 2 8
50 1 11
40 9 12
14 6 11
50 17 10
50 14 14
50 6 8
50 14 12
25 7 5
33 9 10
28 12 11
25 19 16
33 6 12
28 18 8
50 6 7
20 7 8
20 19 15
50 14 11
2147483647 0 10
28 9 12
33 6 14
50 14 14
33 3 8
33 12 10
40 6 8
28 13 8
28 19 15
50 4 12
25 19 5
25 7 14
28 9 11
2147483647 0 8
28 13 12
25 9 12
50 18 8
50 7 7
28 12 15
50 23 16
33 3 8
50 1 11
25 7 14
50 2 10
40 5 12
33 34 16
28 15 12
25 20 14
20 17 8
40 6 6
25 24 16
40 17 12
14 6 11
14 5 8
50 5 8
50 10 12
50 6 8
50 2 16
25 20 6
25 24 16
40 11 12
50 1 8
14 5 5
50 6 8
25 24 16
33 6 14
33 8 8
25 7 15
28 2 8
50 24 16
28 6 15
20 7 15
50 2 11
25 20 16
28 17 15
33 19 11
2147483647 0 8
20 17 8
50 32 12
28 3 12
28 8 8
14 5 5
28 1 8
25 2 6
28 6 12
40 2 12
40 29 12
20 19 15
50 6 8
25 6 8
25 1 5
50 14 12
14 6 6
50 1 6
50 1 14
50 1 14
50 6 8
40 1 12
25 7 6
50 8 8
50 35 12
25 1 5
