22 22 11
18 6 6
8 6 13
40 7 8
16 6 10
50 2 10
25 2 8
40 1 12
22 5 11
12 8 7
10 36 12
50 31 13
10 2 8
28 3 8
22 11 12
50 4 13
22 22 7
2147483647 0 11
50 2 13
20 11 11
18 4 7
16 10 11
40 7 8
50 6 8
14 10 11
14 5 8
40 2 13
9 14 8
16 12 8
8 13 11
50 6 15
25 6 10
25 8 9
50 4 12
28 6 8
6 6 8
16 16 8
18 9 7
18 8 9
10 6 12
8 4 10
33 2 8
33 8 10
9 11 10
6 10 14
22 8 11
22 22 11
10 5 15
12 16 7
22 20 11
14 3 7
6 37 11
25 4 13
10 6 8
22 9 12
33 13 12
50 3 15
33 7 8
33 5 8
8 12 8
14 2 7
14 12 10
20 29 14
25 9 16
22 5 13
15 5 10
50 6 8
9 13 11
22 38 8
12 5 12
50 8 10
33 9 7
20 14 11
50 2 15
22 6 15
16 2 14
50 14 10
10 11 15
25 9 8
12 10 16
40 4 16
22 14 12
15 12 11
33 4 12
25 15 11
22 4 12
12 16 12
40 3 7
40 7 8
33 11 7
15 9 11
50 5 12
50 4 11
33 28 8
8 33 10
33 6 8
8 33 10
14 4 10
14 7 16
10 6 11
40 7 7
25 5 8
13 3 7
14 6 12
22 6 13
10 7 8
20 16 11
22 45 12
50 4 11
28 1 12
50 8 15
50 9 8
50 11 13
22 11 11
8 7 13
50 3 9
50 8 12
25 5 13
25 34 11
12 7 8
13 12 12
7 13 11
14 6 11
12 5 8
22 6 12
18 22 8
8 12 10
6 15 11
25 16 10
22 46 7
13 6 13
22 25 10
50 4 9
20 13 11
22 17 11
6 2 8
50 2 12
20 19 11
22 41 13
6 14 11
22 13 12
13 8 12
20 11 11
22 13 12
8 6 11
25 15 8
50 22 13
12 6 11
50 10 12
14 6 12
12 9 12
14 7 16
18 4 11
18 23 11
18 3 6
40 3 16
15 21 12
12 7 12
50 1 16
6 16 11
13 4 8
10 10 14
6 2 14
28 5 15
2147483647 0 10
10 8 11
6 14 11
6 11 11
50 1 13
10 4 8
13 5 15
10 9 11
25 7 8
2147483647 0 9
25 6 11
18 22 8
33 23 13
6 5 7
22 5 11
25 4 9
14 6 12
16 38 11
22 7 11
12 15 13
9 35 11
18 8 7
33 13 12
8 13 11
18 10 7
14 4 8
14 4 10
9 11 11
10 7 8
22 21 16
40 4 7
15 1 5
25 18 11
14 4 10
28 13 13
50 2 14
9 10 10
50 3 12
18 6 8
22 10 11
50 5 13
12 9 12
25 4 15
33 21 11
8 8 11
10 9 10
50 23 12
2147483647 0 13
12 6 12
33 19 13
15 5 8
10 9 12
22 7 12
16 2 11
25 2 13
20 7 8
40 5 10
14 37 10
14 14 16
12 5 8
33 11 8
22 12 11
22 36 8
11 3 10
33 11 11
9 16 11
10 18 11
28 3 12
25 21 12
14 8 10
14 10 11
50 16 15
33 16 8
22 8 12
50 2 8
12 5 11
12 7 8
33 10 8
22 5 12
6 3 7
22 13 13
13 8 12
6 6 7
33 14 10
50 11 8
10 4 8
33 3 6
22 14 11
12 17 8
50 2 10
25 12 11
25 8 11
18 6 7
9 16 12
14 15 11
10 2 13
25 20 7
25 18 7
12 7 8
40 18 12
6 22 11
10 16 8
10 8 11
14 10 11
25 4 8
22 13 11
2147483647 0 8
33 21 13
10 8 12
33 18 11
22 20 8
40 1 8
14 7 10
