10 8 9
8 12 12
15 11 7
12 17 12
22 41 14
10 7 9
28 6 7
25 8 7
8 37 14
22 23 12
9 9 12
22 15 9
9 15 10
6 12 12
10 11 9
22 8 9
12 10 12
12 8 4
20 7 8
20 13 8
8 21 10
50 22 9
28 5 9
13 3 12
8 36 14
22 8 4
33 21 10
22 14 12
10 10 10
12 11 12
14 8 13
40 13 8
25 21 14
33 14 16
33 13 12
22 11 9
14 23 7
33 6 4
50 7 5
12 11 8
33 1 12
22 12 9
13 7 12
12 9 12
10 12 13
10 7 9
40 8 9
8 9 12
33 3 10
9 16 5
20 48 11
6 13 10
22 8 10
28 9 12
2147483647 0 13
50 3 12
50 1 11
16 8 7
2147483647 0 10
14 37 11
10 11 12
10 7 9
8 9 14
6 10 7
12 14 7
33 7 10
8 14 10
12 17 12
16 37 11
11 9 11
8 7 5
14 4 9
16 8 12
6 10 10
22 28 9
33 8 9
33 11 12
50 5 8
33 18 6
8 6 12
18 12 16
8 9 12
9 35 13
10 11 9
18 5 9
14 13 5
6 12 10
22 19 12
50 1 9
18 17 16
10 10 9
25 20 12
12 11 8
20 7 10
16 10 12
10 4 10
8 9 12
50 1 8
50 5 12
10 36 12
10 8 14
6 10 14
50 11 4
25 12 5
9 12 16
16 6 9
9 13 16
8 40 14
12 7 12
33 9 9
18 6 12
6 11 8
6 12 11
22 42 7
22 18 12
28 6 7
8 13 12
25 4 12
6 40 7
6 16 16
10 10 7
10 18 7
2147483647 0 5
14 4 12
33 8 7
20 8 6
14 11 14
9 15 10
2147483647 0 16
10 37 11
22 19 12
28 8 9
50 10 12
22 15 12
5 36 11
40 3 8
6 39 16
15 3 10
22 4 12
12 14 5
16 9 12
9 13 16
11 11 10
18 12 13
6 13 12
6 11 7
16 16 10
14 33 9
10 9 14
22 9 12
50 6 9
25 9 12
15 5 7
22 13 12
14 11 9
50 4 6
6 12 16
20 6 12
9 10 12
18 12 12
2147483647 0 7
8 13 12
25 18 16
12 12 8
22 12 7
22 44 14
50 3 12
13 7 7
18 13 14
8 7 9
22 7 7
22 7 12
25 14 12
33 3 10
25 11 7
11 8 8
22 42 7
25 5 12
22 4 8
20 33 10
12 15 12
22 48 13
20 12 8
40 3 5
22 35 6
6 9 10
50 11 11
11 8 9
10 9 11
25 29 9
28 7 7
33 16 7
8 6 12
50 1 12
33 25 8
50 1 12
16 5 12
14 22 9
14 33 7
28 6 7
50 2 4
18 10 16
22 5 12
8 13 12
6 35 11
14 18 10
20 18 8
13 4 4
18 10 10
33 26 10
22 37 14
6 9 11
18 7 16
6 10 7
50 1 8
50 3 12
6 10 7
22 6 9
6 5 12
7 15 9
18 19 10
11 45 11
40 6 12
6 8 9
25 16 12
10 12 9
14 31 9
18 6 7
2147483647 0 12
40 5 5
10 4 11
28 17 8
7 40 16
14 9 12
33 19 5
33 7 12
50 1 12
8 6 12
6 13 16
16 7 14
33 14 5
20 6 10
14 8 13
12 10 4
40 6 7
12 8 7
12 8 12
33 8 12
10 13 14
22 6 12
50 4 9
50 9 10
50 10 12
6 9 10
25 6 6
20 13 12
8 8 12
40 9 7
9 35 13
9 9 7
6 12 7
20 2 8
8 20 12
33 37 14
50 32 9
9 15 7
7 10 7
13 4 12
22 38 9
9 5 7
9 15 10
8 9 7
8 8 9
50 32 9
50 5 11
10 14 9
18 11 10
28 9 12
33 2 12
18 1 9
10 8 7
6 16 12
20 9 12
2147483647 0 7
25 10 10
6 10 12
25 4 10
50 13 9
22 11 12
20 25 5
12 16 12
13 25 11
8 42 10
15 9 13
8 37 14
33 8 7
22 19 11
22 16 7
18 19 10
40 2 6
40 12 8
20 6 8
13 7 8
15 2 13
8 35 7
18 10 12
18 6 11
10 9 5
50 1 12
20 22 11
6 10 11
22 40 14
33 7 16
9 13 14
7 17 16
25 5 9
6 10 7
13 8 12
8 6 7
6 11 13
20 10 8
6 35 16
33 3 12
18 12 12
10 9 8
22 21 9
22 16 12
6 7 11
10 14 8
13 9 12
33 2 11
6 7 11
50 4 12
8 7 12
12 10 12
16 8 8
50 2 10
22 13 11
8 11 9
40 3 11
22 33 8
6 23 10
6 8 11
50 3 9
14 9 10
22 11 11
6 12 7
22 20 9
20 50 14
6 10 7
9 8 12
40 6 5
50 1 7
50 1 9
8 6 4
6 8 11
33 25 9
12 8 8
14 16 9
33 23 7
33 15 12
2147483647 0 10
22 27 7
25 5 6
5 18 10
12 8 12
20 7 8
6 15 12
2147483647 0 10
10 37 12
7 15 9
12 14 9
50 5 12
14 6 12
9 7 4
25 8 10
10 37 12
7 36 11
22 40 4
33 13 11
50 11 4
22 33 11
10 3 11
22 21 12
8 7 12
20 24 12
50 5 11
40 5 9
10 37 11
33 19 12
20 21 10
22 28 13
50 13 9
6 8 12
22 37 14
40 3 8
11 9 9
6 9 11
18 19 10
33 9 7
22 17 12
10 10 12
40 7 8
10 6 9
20 17 10
40 4 5
28 15 8
25 12 12
33 7 10
22 12 11
16 6 7
33 16 12
6 11 8
14 4 7
50 3 11
9 11 12
12 9 12
22 10 7
11 8 14
2147483647 0 8
8 11 10
18 9 13
25 5 7
10 9 9
12 7 4
20 5 12
12 26 11
25 32 12
14 5 10
25 6 6
6 9 7
50 2 9
7 36 13
14 9 9
25 5 10
14 5 7
22 40 7
20 8 7
7 6 12
33 11 10
20 33 10
22 14 7
11 3 14
25 17 14
11 9 9
50 4 6
9 13 10
22 16 13
50 4 12
14 3 12
10 11 10
6 14 10
9 16 10
50 1 12
25 16 6
22 17 13
50 1 12
6 12 11
10 19 10
14 6 7
8 38 8
16 9 14
8 11 7
7 11 12
20 8 12
22 19 12
16 32 14
33 13 6
14 11 10
25 5 12
18 15 16
16 7 9
22 28 7
16 15 7
50 4 9
50 1 5
25 9 6
22 40 11
18 5 7
5 33 7
22 17 9
10 8 12
33 7 6
8 6 4
14 34 7
50 1 12
7 37 14
33 14 6
8 6 9
20 6 10
28 17 9
25 6 10
12 9 12
8 7 12
7 8 16
50 1 5
33 14 6
5 34 11
22 45 11
50 9 12
11 37 11
4 13 10
9 10 4
15 22 10
16 34 7
22 7 9
18 5 12
6 11 5
22 12 12
10 15 9
50 2 9
22 19 11
6 9 7
6 11 13
40 3 8
13 5 4
40 7 7
25 3 12
22 3 5
6 11 16
50 4 4
6 13 16
16 9 12
28 1 13
50 15 9
6 4 7
10 14 14
10 37 14
16 16 12
16 19 7
18 8 13
28 33 11
25 10 12
22 12 11
15 44 11
50 7 10
28 11 10
13 7 6
18 9 7
40 5 11
33 5 9
40 4 9
28 11 12
2147483647 0 10
25 16 6
50 13 12
33 19 16
6 8 7
50 12 12
15 1 7
22 11 12
12 8 12
25 20 16
25 14 12
40 7 7
11 46 14
12 9 8
25 13 12
22 55 11
2147483647 0 9
14 19 12
2147483647 0 9
33 23 12
11 9 11
18 11 12
12 17 12
50 2 4
14 8 7
50 3 5
22 50 9
22 28 9
50 3 7
6 5 11
33 15 12
12 24 7
22 35 11
22 56 7
9 7 13
9 5 7
20 4 12
22 32 12
22 25 11
28 24 11
22 28 7
18 18 12
33 8 7
12 9 5
14 10 12
6 14 11
2147483647 0 12
22 10 11
6 39 16
6 17 10
22 7 10
40 10 7
33 22 9
16 9 10
25 5 6
18 10 16
28 5 4
12 8 4
10 7 8
33 22 16
10 9 12
25 9 6
25 16 6
33 14 8
22 48 11
22 10 9
10 9 14
20 3 8
8 15 10
10 11 12
16 11 14
22 27 7
14 9 12
13 36 7
6 11 11
50 3 12
14 7 12
6 4 10
12 25 7
50 24 9
8 15 12
14 10 9
20 15 7
10 9 5
22 45 14
10 9 14
9 6 7
33 8 7
22 9 9
50 9 12
11 10 8
8 14 9
8 2 11
40 2 7
50 4 12
8 37 5
22 26 16
6 16 12
33 15 12
22 14 12
18 3 12
16 6 14
14 9 8
14 9 8
6 19 11
5 36 11
50 6 7
5 7 5
14 7 6
33 10 7
22 15 11
50 23 8
22 47 11
25 4 10
7 9 16
12 9 8
40 5 7
50 25 8
10 36 12
14 40 14
6 13 11
2147483647 0 13
14 8 7
6 5 11
33 9 10
14 11 7
6 22 12
50 17 12
14 6 5
40 11 9
22 22 9
12 5 12
28 5 11
6 23 10
18 8 7
25 17 12
12 9 7
22 7 9
13 3 7
14 34 7
25 9 6
12 24 7
10 42 14
50 10 12
22 12 7
33 16 10
22 18 7
22 9 10
16 10 14
5 36 11
18 12 7
28 6 4
22 7 8
50 1 9
10 7 8
50 1 6
6 5 7
8 33 14
50 11 8
12 12 8
22 22 12
22 41 11
33 10 10
8 38 8
22 46 11
14 39 5
40 4 11
10 36 11
10 8 9
33 22 10
20 5 10
16 31 14
13 7 12
20 5 11
12 9 7
33 20 8
9 10 12
22 11 11
22 48 14
18 8 16
9 13 16
2147483647 0 5
14 13 16
22 19 9
12 12 9
6 9 10
33 2 4
9 11 5
22 16 11
14 10 13
8 37 11
18 7 7
22 26 12
10 7 12
22 54 14
33 20 8
33 14 12
16 10 14
22 4 4
33 15 10
25 11 12
18 8 7
33 9 6
20 49 14
14 9 9
18 1 12
7 17 9
22 11 11
16 13 14
33 6 16
10 8 11
28 6 7
50 18 12
12 19 9
40 18 7
5 8 14
28 3 4
50 1 6
50 3 4
6 12 16
18 15 16
20 39 14
8 35 7
22 49 14
33 19 16
22 32 12
16 23 5
50 2 10
22 9 9
16 20 12
28 12 16
6 11 7
11 11 12
33 14 7
14 25 9
6 35 11
40 5 7
10 9 7
2147483647 0 8
50 13 7
20 9 8
22 11 13
12 9 8
40 5 11
20 44 14
14 9 10
40 1 7
20 2 10
11 16 11
25 18 12
9 11 13
22 41 16
13 4 7
10 8 12
28 16 4
9 11 16
25 7 13
10 9 7
25 23 8
22 21 13
12 8 8
22 21 9
6 6 10
50 2 5
10 7 6
10 11 8
33 9 6
10 14 7
11 38 11
22 30 11
9 10 9
6 4 10
7 22 9
8 36 12
25 3 12
10 37 12
6 11 8
13 4 10
33 13 12
20 48 11
12 9 12
11 39 14
10 18 9
16 11 9
50 8 11
25 17 14
22 17 9
15 9 9
40 6 9
12 18 12
50 4 9
9 1 5
9 8 7
33 12 10
13 5 12
5 35 12
